,Maa,Vuosi,Gold,Silver,Bronze,No_medal,#,,Nimi,Ikä,PP,O,M,S,P,RM,+/-,YVM,AVM,VM,M/O,S/O,P/O
839,finland,2003,0,0,0,1,20,,Juha Ylönen,31,H,7,0,0,0,4,-3,0,0,0,0.000,0.000,0.000
840,finland,2003,0,0,0,1,21,,Pasi Nurminen,27,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
841,finland,2003,0,0,0,1,22,,Jani Hurme,28,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
842,finland,2003,0,0,0,1,23,,Sami Helenius,29,P,2,0,0,0,0,0,0,0,0,0.000,0.000,0.000
843,finland,2003,0,0,0,1,24,,Tony Virta,30,H,2,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
844,finland,2002,0,0,0,1,1,,Timo Pärssinen,25,H,9,3,5,8,4,3,2,0,0,0.333,0.556,0.889
845,finland,2002,0,0,0,1,2,,Niklas Hagman,22,H,9,5,2,7,2,2,2,1,1,0.556,0.222,0.778
846,finland,2002,0,0,0,1,3,,Antti Miettinen,21,H,9,2,4,6,4,3,1,0,0,0.222,0.444,0.667
847,finland,2002,0,0,0,1,4,,Tomi Kallio,25,H,9,3,2,5,6,-1,3,0,1,0.333,0.222,0.556
848,finland,2002,0,0,0,1,5,,Jere Karalahti,27,P,9,2,3,5,10,-4,2,0,1,0.222,0.333,0.556
849,finland,2002,0,0,0,1,6,,Janne Ojanen,34,H,9,2,2,4,8,-1,0,0,1,0.222,0.222,0.444
850,finland,2002,0,0,0,1,7,,Kimmo Rintanen,28,H,9,2,2,4,2,0,1,0,0,0.222,0.222,0.444
851,finland,2002,0,0,0,1,8,,Niko Kapanen,23,H,9,0,4,4,10,2,0,0,0,0.000,0.444,0.444
852,finland,2002,0,0,0,1,9,,Janne Niinimaa,26,P,9,0,4,4,8,4,0,0,0,0.000,0.444,0.444
853,finland,2002,0,0,0,1,10,,Tom Koivisto,27,P,9,2,1,3,4,2,0,0,0,0.222,0.111,0.333
854,finland,2002,0,0,0,1,11,,Kimmo Timonen,27,P,9,1,2,3,8,-3,1,0,1,0.111,0.222,0.333
855,finland,2002,0,0,0,1,12,,Olli Jokinen,23,H,9,1,1,2,4,1,0,0,1,0.111,0.111,0.222
856,finland,2002,0,0,0,1,13,,Toni Lydman,24,P,9,1,1,2,10,0,1,0,0,0.111,0.111,0.222
857,finland,2002,0,0,0,1,14,,Vesa Viitakoski,31,H,9,1,1,2,2,-5,0,0,0,0.111,0.111,0.222
858,finland,2002,0,0,0,1,15,,Marko Tuulola,31,P,9,1,1,2,0,3,0,0,0,0.111,0.111,0.222
859,finland,2002,0,0,0,1,16,,Raimo Helminen,38,H,9,0,2,2,2,-1,0,0,0,0.000,0.222,0.222
860,finland,2002,0,0,0,1,17,,Antti Aalto,27,H,9,1,0,1,16,1,1,0,0,0.111,0.000,0.111
861,finland,2002,0,0,0,1,18,,Petteri Nummelin,29,P,7,1,0,1,2,1,0,0,0,0.143,0.000,0.143
862,finland,2002,0,0,0,1,19,,Juha Lind,28,H,9,0,1,1,2,-3,0,0,0,0.000,0.111,0.111
863,finland,2002,0,0,0,1,20,,Jussi Markkanen,26,M,7,0,1,1,0,,0,0,0,0.000,0.143,0.143
864,finland,2002,0,0,0,1,21,,Fredrik Norrena,28,M,2,0,1,1,4,,0,0,0,0.000,0.500,0.500
865,finland,2002,0,0,0,1,22,,Lasse Pirjetä,28,H,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
866,finland,2001,0,1,0,0,1,,Juha Ylönen,29,H,9,5,9,14,2,9,2,0,0,0.556,1.000,1.556
867,finland,2001,0,1,0,0,2,,Petteri Nummelin,28,P,9,1,12,13,0,4,1,0,0,0.111,1.333,1.444
868,finland,2001,0,1,0,0,3,,Sami Kapanen,27,H,8,7,4,11,8,5,4,0,2,0.875,0.500,1.375
869,finland,2001,0,1,0,0,4,,Sami Salo,26,P,9,3,6,9,6,9,2,0,1,0.333,0.667,1.000
870,finland,2001,0,1,0,0,5,,Timo Pärssinen,24,H,9,2,6,8,8,6,0,0,0,0.222,0.667,0.889
871,finland,2001,0,1,0,0,6,,Tony Virta,28,H,9,2,6,8,2,3,0,0,1,0.222,0.667,0.889
872,finland,2001,0,1,0,0,7,,Antti Laaksonen,27,H,9,2,4,6,8,2,0,0,0,0.222,0.444,0.667
873,finland,2001,0,1,0,0,8,,Raimo Helminen,37,H,9,1,5,6,0,5,1,0,0,0.111,0.556,0.667
874,finland,2001,0,1,0,0,9,,Tomi Kallio,24,H,9,4,1,5,6,3,0,2,0,0.444,0.111,0.556
875,finland,2001,0,1,0,0,10,,Niko Kapanen,22,H,9,3,1,4,8,3,0,0,0,0.333,0.111,0.444
876,finland,2001,0,1,0,0,11,,Kimmo Timonen,26,P,9,2,2,4,10,7,0,0,1,0.222,0.222,0.444
877,finland,2001,0,1,0,0,12,,Toni Sihvonen,30,H,9,2,2,4,2,0,0,0,0,0.222,0.222,0.444
878,finland,2001,0,1,0,0,13,,Jukka Hentunen,26,H,9,1,3,4,2,5,0,0,0,0.111,0.333,0.444
879,finland,2001,0,1,0,0,14,,Juha Lind,27,H,9,1,3,4,4,3,0,0,0,0.111,0.333,0.444
880,finland,2001,0,1,0,0,15,,Kimmo Rintanen,27,H,9,2,1,3,0,1,1,0,1,0.222,0.111,0.333
881,finland,2001,0,1,0,0,16,,Marko Kiprusoff,28,P,9,1,1,2,4,1,0,0,0,0.111,0.111,0.222
882,finland,2001,0,1,0,0,17,,Ossi Väänänen,20,P,9,0,2,2,16,9,0,0,0,0.000,0.222,0.222
883,finland,2001,0,1,0,0,18,,Jarkko Ruutu,25,H,9,1,0,1,10,3,0,0,1,0.111,0.000,0.111
884,finland,2001,0,1,0,0,19,,Antti-Jussi Niemi,23,P,9,0,1,1,10,-1,0,0,0,0.000,0.111,0.111
885,finland,2001,0,1,0,0,20,,Miikka Kiprusoff,24,M,3,0,1,1,0,,0,0,0,0.000,0.333,0.333
886,finland,2001,0,1,0,0,21,,Pasi Nurminen,25,M,7,0,0,0,2,,0,0,0,0.000,0.000,0.000
887,finland,2001,0,1,0,0,22,,Janne Grönvall,27,P,7,0,0,0,8,4,0,0,0,0.000,0.000,0.000
888,finland,2001,0,1,0,0,23,,Aki-Petteri Berg,23,P,2,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
889,finland,2000,0,0,1,0,1,,Niko Kapanen,22,H,9,4,3,7,4,9,0,1,1,0.444,0.333,0.778
890,finland,2000,0,0,1,0,2,,Juha Lind,26,H,9,3,4,7,4,8,0,0,2,0.333,0.444,0.778
891,finland,2000,0,0,1,0,3,,Tomi Kallio,23,H,9,2,5,7,0,0,1,0,0,0.222,0.556,0.778
892,finland,2000,0,0,1,0,4,,Kimmo Rintanen,26,H,8,1,6,7,0,1,0,0,0,0.125,0.750,0.875
893,finland,2000,0,0,1,0,5,,Jukka Hentunen,25,H,9,3,3,6,12,9,0,0,0,0.333,0.333,0.667
894,finland,2000,0,0,1,0,6,,Petteri Nummelin,27,P,9,2,4,6,0,7,1,0,0,0.222,0.444,0.667
895,finland,2000,0,0,1,0,7,,Jyrki Lumme,33,P,9,2,3,5,4,1,1,0,0,0.222,0.333,0.556
896,finland,2000,0,0,1,0,8,,Marko Tuomainen,28,H,9,2,3,5,6,1,0,0,1,0.222,0.333,0.556
897,finland,2000,0,0,1,0,9,,Raimo Helminen,36,H,9,2,2,4,0,-3,1,0,0,0.222,0.222,0.444
898,finland,2000,0,0,1,0,10,,Olli Jokinen,21,H,9,1,3,4,6,0,0,0,0,0.111,0.333,0.444
899,finland,2000,0,0,1,0,11,,Ville Peltonen,26,H,9,0,4,4,2,-2,0,0,0,0.000,0.444,0.444
900,finland,2000,0,0,1,0,12,,Janne Niinimaa,24,P,9,2,1,3,8,5,2,0,1,0.222,0.111,0.333
901,finland,2000,0,0,1,0,13,,Esa Tikkanen,35,H,9,2,1,3,10,2,0,0,0,0.222,0.111,0.333
902,finland,2000,0,0,1,0,14,,Jere Karalahti,25,P,9,1,1,2,8,0,0,0,0,0.111,0.111,0.222
903,finland,2000,0,0,1,0,15,,Tony Virta,27,H,9,1,1,2,0,0,0,0,0,0.111,0.111,0.222
904,finland,2000,0,0,1,0,16,,Aki-Petteri Berg,22,P,9,1,0,1,6,5,0,0,0,0.111,0.000,0.111
905,finland,2000,0,0,1,0,17,,Toni Lydman,22,P,9,1,0,1,12,2,0,0,0,0.111,0.000,0.111
906,finland,2000,0,0,1,0,18,,Toni Sihvonen,29,H,9,0,1,1,2,1,0,0,0,0.000,0.111,0.111
907,finland,2000,0,0,1,0,19,,Antti-Jussi Niemi,22,P,9,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
908,finland,2000,0,0,1,0,20,,Antti Aalto,25,H,8,0,0,0,6,-1,0,0,0,0.000,0.000,0.000
909,finland,2000,0,0,1,0,21,,Vesa Toskala,22,M,5,0,0,0,2,,0,0,0,0.000,0.000,0.000
910,finland,2000,0,0,1,0,22,,Ari Sulander,31,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
911,finland,2000,0,0,1,0,23,,Pasi Nurminen,24,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
912,finland,1999,0,1,0,0,1,,Saku Koivu,24,H,9,4,12,16,4,8,2,0,0,0.444,1.333,1.778
913,finland,1999,0,1,0,0,2,,Teemu Selänne,28,H,9,3,8,11,2,5,0,0,1,0.333,0.889,1.222
914,finland,1999,0,1,0,0,3,,Jere Karalahti,24,P,10,5,3,8,2,5,2,0,0,0.500,0.300,0.800
915,finland,1999,0,1,0,0,4,,Marko Tuomainen,27,H,10,4,2,6,28,2,1,0,1,0.400,0.200,0.600
916,finland,1999,0,1,0,0,5,,Juha Lind,25,H,10,3,2,5,4,5,0,0,1,0.300,0.200,0.500
917,finland,1999,0,1,0,0,6,,Ville Peltonen,25,H,10,2,3,5,2,0,1,0,0,0.200,0.300,0.500
918,finland,1999,0,1,0,0,7,,Marko Kiprusoff,26,P,10,1,4,5,4,1,0,0,0,0.100,0.400,0.500
919,finland,1999,0,1,0,0,8,,Kimmo Timonen,24,P,10,1,4,5,6,7,1,0,0,0.100,0.400,0.500
920,finland,1999,0,1,0,0,9,,Olli Jokinen,20,H,10,3,1,4,14,1,1,0,2,0.300,0.100,0.400
921,finland,1999,0,1,0,0,10,,Raimo Helminen,35,H,10,1,3,4,2,-2,0,0,1,0.100,0.300,0.400
922,finland,1999,0,1,0,0,11,,Kari Martikainen,30,P,10,0,4,4,2,3,0,0,0,0.000,0.400,0.400
923,finland,1999,0,1,0,0,12,,Mikko Eloranta,26,H,10,1,2,3,6,2,0,0,1,0.100,0.200,0.300
924,finland,1999,0,1,0,0,13,,Tomi Kallio,22,H,10,1,2,3,0,4,0,0,0,0.100,0.200,0.300
925,finland,1999,0,1,0,0,14,,Kimmo Rintanen,25,H,10,2,0,2,2,3,0,0,0,0.200,0.000,0.200
926,finland,1999,0,1,0,0,15,,Antti-Jussi Niemi,21,P,10,1,1,2,8,3,0,0,0,0.100,0.100,0.200
927,finland,1999,0,1,0,0,16,,Toni Sihvonen,28,H,10,1,1,2,6,3,0,0,1,0.100,0.100,0.200
928,finland,1999,0,1,0,0,17,,Aki-Petteri Berg,21,P,10,0,0,0,29,0,0,0,0,0.000,0.000,0.000
929,finland,1999,0,1,0,0,18,,Petteri Nummelin,26,P,10,0,0,0,4,-1,0,0,0,0.000,0.000,0.000
930,finland,1999,0,1,0,0,19,,Antti Törmänen,28,H,10,0,0,0,10,-2,0,0,0,0.000,0.000,0.000
931,finland,1999,0,1,0,0,20,,Ari Sulander,30,M,9,0,0,0,4,,0,0,0,0.000,0.000,0.000
932,finland,1999,0,1,0,0,21,,Toni Lydman,21,P,8,0,0,0,4,2,0,0,0,0.000,0.000,0.000
933,finland,1999,0,1,0,0,22,,Miikka Kiprusoff,22,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
934,sweden,2018,1,0,0,0,1,,Rickard Rakell,24,H,10,6,8,14,6,7,1,0,2,0.600,0.800,1.400
935,sweden,2018,1,0,0,0,2,,Mika Zibanejad,25,H,10,6,5,11,0,10,3,0,2,0.600,0.500,1.100
936,sweden,2018,1,0,0,0,3,,Mattias Janmark-Nylén,25,H,10,4,6,10,8,8,1,0,0,0.400,0.600,1.000
937,sweden,2018,1,0,0,0,4,,Mikael Backlund,29,H,10,2,7,9,6,7,1,0,0,0.200,0.700,0.900
938,sweden,2018,1,0,0,0,5,,Adrian Kempe,21,H,10,2,6,8,8,6,1,0,1,0.200,0.600,0.800
939,sweden,2018,1,0,0,0,6,,Oliver Ekman-Larsson,26,P,10,2,5,7,4,10,1,0,1,0.200,0.500,0.700
940,sweden,2018,1,0,0,0,7,,John Klingberg,25,P,10,1,5,6,4,6,1,0,0,0.100,0.500,0.600
941,sweden,2018,1,0,0,0,8,,Hampus Lindholm,24,P,10,0,6,6,4,6,0,0,0,0.000,0.600,0.600
942,sweden,2018,1,0,0,0,9,,Gustav Nyquist,28,H,9,4,1,5,8,3,0,0,0,0.444,0.111,0.556
943,sweden,2018,1,0,0,0,10,,Magnus Pääjärvi,27,H,10,3,0,3,4,3,0,1,0,0.300,0.000,0.300
944,sweden,2018,1,0,0,0,11,,Viktor Arvidsson,25,H,5,3,0,3,6,4,0,0,1,0.600,0.000,0.600
945,sweden,2018,1,0,0,0,12,,Filip Forsberg,23,H,4,2,1,3,0,4,0,0,1,0.500,0.250,0.750
946,sweden,2018,1,0,0,0,13,,Adam Larsson,25,P,10,1,2,3,10,13,0,0,1,0.100,0.200,0.300
947,sweden,2018,1,0,0,0,14,,Elias Pettersson,19,H,5,1,2,3,0,2,1,0,0,0.200,0.400,0.600
948,sweden,2018,1,0,0,0,15,,Mattias Ekholm,27,P,4,1,2,3,2,4,0,0,0,0.250,0.500,0.750
949,sweden,2018,1,0,0,0,16,,Patric Hörnqvist,31,H,5,2,0,2,2,2,2,0,0,0.400,0.000,0.400
950,sweden,2018,1,0,0,0,17,,Dennis Everberg,26,H,10,1,1,2,2,3,0,0,0,0.100,0.100,0.200
951,sweden,2018,1,0,0,0,18,,Jacob de la Rose,22,H,10,1,1,2,0,2,0,0,0,0.100,0.100,0.200
952,sweden,2018,1,0,0,0,19,,Lias Andersson,19,H,10,1,1,2,4,3,0,0,1,0.100,0.100,0.200
953,sweden,2018,1,0,0,0,20,,Johan Larsson,25,H,10,0,1,1,2,1,0,0,0,0.000,0.100,0.100
954,sweden,2018,1,0,0,0,21,,Mikael Wikstrand,24,P,10,0,1,1,2,2,0,0,0,0.000,0.100,0.100
955,sweden,2018,1,0,0,0,22,,Anders Nilsson,28,M,7,0,1,1,0,,0,0,0,0.000,0.143,0.143
956,sweden,2018,1,0,0,0,23,,Erik Gustafsson,26,P,6,0,1,1,2,3,0,0,0,0.000,0.167,0.167
957,sweden,2018,1,0,0,0,24,,Magnus Hellberg,27,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
958,sweden,2017,1,0,0,0,1,,William Nylander,21,H,10,7,7,14,2,11,1,0,2,0.700,0.700,1.400
959,sweden,2017,1,0,0,0,2,,Elias Lindholm,22,H,10,5,2,7,10,4,1,0,0,0.500,0.200,0.700
960,sweden,2017,1,0,0,0,3,,Nicklas Bäckström,29,H,5,3,4,7,8,6,1,0,1,0.600,0.800,1.400
961,sweden,2017,1,0,0,0,4,,Victor Rask,24,H,10,2,5,7,0,3,1,0,0,0.200,0.500,0.700
962,sweden,2017,1,0,0,0,5,,John Klingberg,24,P,10,2,4,6,2,7,1,0,1,0.200,0.400,0.600
963,sweden,2017,1,0,0,0,6,,Gabriel Landeskog,24,H,10,2,3,5,2,7,0,0,1,0.200,0.300,0.500
964,sweden,2017,1,0,0,0,7,,Oliver Ekman-Larsson,25,P,8,2,3,5,2,3,0,0,0,0.250,0.375,0.625
965,sweden,2017,1,0,0,0,8,,Alexander Edler,31,P,10,2,2,4,4,5,0,0,0,0.200,0.200,0.400
966,sweden,2017,1,0,0,0,9,,Victor Hedman,26,P,10,2,2,4,6,8,0,1,0,0.200,0.200,0.400
967,sweden,2017,1,0,0,0,10,,Anton Strålman,30,P,10,0,4,4,4,8,0,0,0,0.000,0.400,0.400
968,sweden,2017,1,0,0,0,11,,Dennis Everberg,25,H,6,2,1,3,0,1,0,0,1,0.333,0.167,0.500
969,sweden,2017,1,0,0,0,12,,Jonas Brodin,23,P,10,1,2,3,6,6,0,0,0,0.100,0.200,0.300
970,sweden,2017,1,0,0,0,13,,William Karlsson,24,H,10,1,2,3,0,6,0,0,0,0.100,0.200,0.300
971,sweden,2017,1,0,0,0,14,,Joel Eriksson Ek,20,H,10,1,2,3,4,5,0,0,0,0.100,0.200,0.300
972,sweden,2017,1,0,0,0,15,,Joakim Nordström,25,H,9,1,2,3,0,2,0,0,0,0.111,0.222,0.333
973,sweden,2017,1,0,0,0,16,,Philip Holm,25,P,7,1,2,3,0,3,0,0,1,0.143,0.286,0.429
974,sweden,2017,1,0,0,0,17,,Marcus Krüger,26,H,10,0,3,3,6,4,0,0,0,0.000,0.300,0.300
975,sweden,2017,1,0,0,0,18,,Linus Omark,30,H,5,2,0,2,2,0,0,0,1,0.400,0.000,0.400
976,sweden,2017,1,0,0,0,19,,Joel Lundqvist,35,H,10,1,1,2,4,3,0,0,0,0.100,0.100,0.200
977,sweden,2017,1,0,0,0,20,,Carl Klingberg,26,H,6,1,1,2,4,-1,0,0,0,0.167,0.167,0.333
978,sweden,2017,1,0,0,0,21,,Oscar Lindberg,25,H,5,0,2,2,0,6,0,0,0,0.000,0.400,0.400
979,sweden,2017,1,0,0,0,22,,Carl Söderberg,31,H,10,0,1,1,2,2,0,0,0,0.000,0.100,0.100
980,sweden,2017,1,0,0,0,23,,Henrik Lundqvist,35,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
981,sweden,2017,1,0,0,0,24,,Viktor Fasth,34,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
982,sweden,2017,1,0,0,0,25,,Eddie Läck,29,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
983,sweden,2016,0,0,0,1,1,,Gustav Nyquist,26,H,8,7,1,8,4,-1,3,1,2,0.875,0.125,1.000
984,sweden,2016,0,0,0,1,2,,Alexander Wennberg,21,H,8,1,7,8,4,-1,0,1,0,0.125,0.875,1.000
985,sweden,2016,0,0,0,1,3,,Linus Omark,29,H,8,0,6,6,2,0,0,0,0,0.000,0.750,0.750
986,sweden,2016,0,0,0,1,4,,Mikael Backlund,27,H,8,3,1,4,4,-2,2,0,0,0.375,0.125,0.500
987,sweden,2016,0,0,0,1,5,,Robert Rosén,28,H,8,3,1,4,6,-4,2,0,1,0.375,0.125,0.500
988,sweden,2016,0,0,0,1,6,,Adam Larsson,23,P,8,1,3,4,4,-3,0,0,0,0.125,0.375,0.500
989,sweden,2016,0,0,0,1,7,,Jimmie Eriksson,36,H,8,1,3,4,10,-3,0,0,0,0.125,0.375,0.500
990,sweden,2016,0,0,0,1,8,,Mattias Sjögren,28,H,8,0,3,3,2,0,0,0,0,0.000,0.375,0.375
991,sweden,2016,0,0,0,1,9,,Johan Fransson,31,P,7,0,3,3,2,2,0,0,0,0.000,0.429,0.429
992,sweden,2016,0,0,0,1,10,,Martin Lundberg,25,H,8,2,0,2,4,0,0,2,0,0.250,0.000,0.250
993,sweden,2016,0,0,0,1,11,,Linus Klasen,30,H,7,1,1,2,0,-4,0,0,0,0.143,0.143,0.286
994,sweden,2016,0,0,0,1,12,,Johan Sundström,23,H,7,1,1,2,6,-5,1,0,0,0.143,0.143,0.286
995,sweden,2016,0,0,0,1,13,,Magnus Nygren,25,P,5,1,1,2,4,-1,1,0,1,0.200,0.200,0.400
996,sweden,2016,0,0,0,1,14,,Erik Gustafsson,24,P,8,0,2,2,0,-1,0,0,0,0.000,0.250,0.250
997,sweden,2016,0,0,0,1,15,,Andre Burakovsky,21,H,3,1,0,1,12,0,0,0,1,0.333,0.000,0.333
998,sweden,2016,0,0,0,1,16,,Mattias Ekholm,25,P,2,1,0,1,2,-4,1,0,0,0.500,0.000,0.500
999,sweden,2016,0,0,0,1,17,,Mattias Ritola,29,H,8,0,1,1,2,-5,0,0,0,0.000,0.125,0.125
1000,sweden,2016,0,0,0,1,18,,John Norman,25,H,8,0,1,1,2,1,0,0,0,0.000,0.125,0.125
1001,sweden,2016,0,0,0,1,19,,Oscar Fantenberg,24,P,8,0,1,1,2,3,0,0,0,0.000,0.125,0.125
1002,sweden,2016,0,0,0,1,20,,Erik Gustafsson,27,P,8,0,0,0,4,-5,0,0,0,0.000,0.000,0.000
1003,sweden,2016,0,0,0,1,21,,Jacob Markström,26,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
1004,sweden,2016,0,0,0,1,22,,Patrick Cehlin,24,H,4,0,0,0,0,-3,0,0,0,0.000,0.000,0.000
1005,sweden,2016,0,0,0,1,23,,Anton Lindholm,21,P,3,0,0,0,0,-3,0,0,0,0.000,0.000,0.000
1006,sweden,2016,0,0,0,1,24,,Viktor Fasth,33,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
1007,sweden,2015,0,0,0,1,1,,Oliver Ekman-Larsson,23,P,8,2,10,12,6,4,0,0,1,0.250,1.250,1.500
1008,sweden,2015,0,0,0,1,2,,Loui Eriksson,29,H,8,4,6,10,0,5,2,0,1,0.500,0.750,1.250
1009,sweden,2015,0,0,0,1,3,,Filip Forsberg,20,H,8,8,1,9,10,5,2,0,2,1.000,0.125,1.125
1010,sweden,2015,0,0,0,1,4,,Oscar Möller,26,H,8,4,3,7,2,3,1,0,1,0.500,0.375,0.875
1011,sweden,2015,0,0,0,1,5,,Anton Lander,24,H,8,3,4,7,6,4,0,0,0,0.375,0.500,0.875
1012,sweden,2015,0,0,0,1,6,,Elias Lindholm,20,H,8,2,4,6,6,0,0,0,0,0.250,0.500,0.750
1013,sweden,2015,0,0,0,1,7,,John Klingberg,22,P,7,2,4,6,0,9,1,0,0,0.286,0.571,0.857
1014,sweden,2015,0,0,0,1,8,,Joakim Lindström,31,H,8,2,3,5,2,0,0,0,0,0.250,0.375,0.625
1015,sweden,2015,0,0,0,1,9,,Mattias Sjögren,27,H,8,1,4,5,4,3,1,0,0,0.125,0.500,0.625
1016,sweden,2015,0,0,0,1,10,,Victor Rask,22,H,8,3,1,4,4,1,0,0,0,0.375,0.125,0.500
1017,sweden,2015,0,0,0,1,11,,Jacob Josefson,24,H,8,2,2,4,2,1,0,0,0,0.250,0.250,0.500
1018,sweden,2015,0,0,0,1,12,,Oscar Klefbom,21,P,8,1,3,4,4,-1,0,0,1,0.125,0.375,0.500
1019,sweden,2015,0,0,0,1,13,,Joel Lundqvist,33,H,8,2,1,3,0,3,0,0,0,0.250,0.125,0.375
1020,sweden,2015,0,0,0,1,14,,Staffan Kronwall,32,P,6,1,2,3,4,5,1,0,0,0.167,0.333,0.500
1021,sweden,2015,0,0,0,1,15,,Mattias Ekholm,24,P,8,0,3,3,6,2,0,0,0,0.000,0.375,0.375
1022,sweden,2015,0,0,0,1,16,,Simon Hjalmarsson,26,H,8,0,2,2,0,3,0,0,0,0.000,0.250,0.250
1023,sweden,2015,0,0,0,1,17,,Jimmie Eriksson,35,H,8,0,2,2,2,-1,0,0,0,0.000,0.250,0.250
1024,sweden,2015,0,0,0,1,18,,Jonas Ahnelöv,27,P,7,0,1,1,4,2,0,0,0,0.000,0.143,0.143
1025,sweden,2015,0,0,0,1,19,,Petter Granberg,22,P,5,0,1,1,4,0,0,0,0,0.000,0.200,0.200
1026,sweden,2015,0,0,0,1,20,,Jhonas Enroth,26,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
1027,sweden,2015,0,0,0,1,21,,Daniel Rahimi,28,P,6,0,0,0,14,0,0,0,0,0.000,0.000,0.000
1028,sweden,2015,0,0,0,1,22,,Nicklas Danielsson,30,H,6,0,0,0,0,1,0,0,0,0.000,0.000,0.000
1029,sweden,2015,0,0,0,1,23,,Anders Nilsson,25,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
1030,sweden,2015,0,0,0,1,24,,Andreas Thuresson,27,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
1031,sweden,2014,0,0,1,0,1,,Joakim Lindström,30,H,9,5,6,11,4,4,2,2,0,0.556,0.667,1.222
1032,sweden,2014,0,0,1,0,2,,Oscar Möller,25,H,10,3,6,9,4,3,1,0,0,0.300,0.600,0.900
1033,sweden,2014,0,0,1,0,3,,Linus Klasen,28,H,10,2,7,9,8,3,1,0,0,0.200,0.700,0.900
1034,sweden,2014,0,0,1,0,4,,Mikael Backlund,25,H,10,5,3,8,29,3,2,2,0,0.500,0.300,0.800
1035,sweden,2014,0,0,1,0,5,,Mattias Ekholm,23,P,10,2,5,7,8,1,2,1,0,0.200,0.500,0.700
1036,sweden,2014,0,0,1,0,6,,Gustav Nyquist,24,H,10,4,2,6,2,2,0,2,0,0.400,0.200,0.600
1037,sweden,2014,0,0,1,0,7,,Magnus Nygren,23,P,10,1,4,5,2,0,0,0,0,0.100,0.400,0.500
1038,sweden,2014,0,0,1,0,8,,Nicklas Danielsson,29,H,10,2,2,4,2,1,0,2,0,0.200,0.200,0.400
1039,sweden,2014,0,0,1,0,9,,Jimmie Eriksson,34,H,10,2,0,2,12,0,0,2,0,0.200,0.000,0.200
1040,sweden,2014,0,0,1,0,10,,Tim Erixon,23,P,10,0,2,2,10,2,0,0,0,0.000,0.200,0.200
1041,sweden,2014,0,0,1,0,11,,Niclas Andersén,26,P,8,0,2,2,8,2,0,0,0,0.000,0.250,0.250
1042,sweden,2014,0,0,1,0,12,,Joel Lundqvist,32,H,10,1,0,1,4,0,0,0,0,0.100,0.000,0.100
1043,sweden,2014,0,0,1,0,13,,Simon Hjalmarsson,25,H,10,1,0,1,4,-3,0,0,0,0.100,0.000,0.100
1044,sweden,2014,0,0,1,0,14,,Dick Axelsson,27,H,10,0,1,1,0,-2,0,0,0,0.000,0.100,0.100
1045,sweden,2014,0,0,1,0,15,,Dennis Rasmussen,23,H,9,0,1,1,0,0,0,0,0,0.000,0.111,0.111
1046,sweden,2014,0,0,1,0,16,,Erik Gustafsson,25,P,8,0,1,1,6,-4,0,0,0,0.000,0.125,0.125
1047,sweden,2014,0,0,1,0,17,,Johan Fransson,29,P,10,0,0,0,4,3,0,0,0,0.000,0.000,0.000
1048,sweden,2014,0,0,1,0,18,,Mattias Sjögren,26,H,10,0,0,0,6,-3,0,0,0,0.000,0.000,0.000
1049,sweden,2014,0,0,1,0,19,,Calle Järnkrok,22,H,10,0,0,0,4,3,0,0,0,0.000,0.000,0.000
1050,sweden,2014,0,0,1,0,20,,Anders Nilsson,24,M,9,0,0,0,0,,0,0,0,0.000,0.000,0.000
1051,sweden,2014,0,0,1,0,21,,Niclas Burström,23,P,7,0,0,0,2,2,0,0,0,0.000,0.000,0.000
1052,sweden,2014,0,0,1,0,22,,Jonas Ahnelöv,26,P,3,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
1053,sweden,2014,0,0,1,0,23,,Daniel Rahimi,27,P,2,0,0,0,0,0,0,0,0,0.000,0.000,0.000
1054,sweden,2014,0,0,1,0,24,,Joacim Eriksson,24,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
1055,sweden,2013,1,0,0,0,1,,Loui Eriksson,27,H,10,5,5,10,0,4,3,0,2,0.500,0.500,1.000
1056,sweden,2013,1,0,0,0,2,,Henrik Sedin,32,H,4,4,5,9,2,4,1,1,1,1.000,1.250,2.250
1057,sweden,2013,1,0,0,0,3,,Fredrik Pettersson,25,H,9,3,4,7,4,6,1,0,2,0.333,0.444,0.778
